SlNo,State_Code,State,District_Key,District,Confirmed,Active,Recovered,Deceased,Migrated_Other,Delta_Confirmed,Delta_Active,Delta_Recovered,Delta_Deceased,District_Notes,Last_Updated
697,UT,Uttarakhand,UT_Haridwar,Haridwar,135,98,37,0,0,27,27,0,0,NA,NA
698,UT,Uttarakhand,UT_Nainital,Nainital,323,189,133,1,0,2,2,0,0,NA,NA
699,UT,Uttarakhand,UT_Pauri Garhwal,Pauri Garhwal,43,26,16,1,0,0,-1,1,0,NA,NA
700,UT,Uttarakhand,UT_Pithoragarh,Pithoragarh,44,43,1,0,0,0,0,0,0,NA,NA
701,UT,Uttarakhand,UT_Rudraprayag,Rudraprayag,22,19,3,0,0,0,0,0,0,NA,NA
702,UT,Uttarakhand,UT_Tehri Garhwal,Tehri Garhwal,121,23,98,0,0,3,-61,64,0,NA,NA
703,UT,Uttarakhand,UT_Udham Singh Nagar,Udham Singh Nagar,90,44,46,0,0,2,2,0,0,NA,NA
704,UT,Uttarakhand,UT_Uttarkashi,Uttarkashi,23,6,17,0,0,0,-10,10,0,NA,NA
705,WB,West Bengal,WB_Alipurduar,Alipurduar,18,14,4,0,0,6,6,0,0,NA,NA
706,WB,West Bengal,WB_Bankura,Bankura,115,73,42,0,0,11,10,1,0,NA,NA
707,WB,West Bengal,WB_Birbhum,Birbhum,196,30,165,1,0,2,-4,6,0,NA,NA
708,WB,West Bengal,WB_Cooch Behar,Cooch Behar,158,122,36,0,0,15,5,10,0,NA,NA
709,WB,West Bengal,WB_Dakshin Dinajpur,Dakshin Dinajpur,44,11,33,0,0,1,0,1,0,NA,NA
710,WB,West Bengal,WB_Darjeeling,Darjeeling,89,67,19,3,0,6,2,3,1,NA,NA
711,WB,West Bengal,WB_Hooghly,Hooghly,592,404,176,12,0,37,34,3,0,NA,NA
712,WB,West Bengal,WB_Howrah,Howrah,1419,860,510,49,0,37,20,15,2,NA,NA
713,WB,West Bengal,WB_Jalpaiguri,Jalpaiguri,54,45,9,0,0,25,21,4,0,NA,NA
714,WB,West Bengal,WB_Jhargram,Jhargram,11,5,6,0,0,5,5,0,0,NA,NA
715,WB,West Bengal,WB_Kalimpong,Kalimpong,18,11,6,1,0,7,7,0,0,NA,NA
716,WB,West Bengal,WB_Kolkata,Kolkata,2758,1388,1116,254,0,74,24,43,7,NA,NA
717,WB,West Bengal,WB_Malda,Malda,226,118,108,0,0,21,10,11,0,NA,NA
719,WB,West Bengal,WB_Murshidabad,Murshidabad,122,28,92,2,0,2,-12,14,0,NA,NA
720,WB,West Bengal,WB_Nadia,Nadia,134,87,45,2,0,4,-3,7,0,NA,NA
721,WB,West Bengal,WB_North 24 Parganas,North 24 Parganas,1103,659,388,56,0,68,39,26,3,NA,NA
0,WB,West Bengal,WB_Other State,Other State,66,45,18,3,0,2,2,0,0,NA,NA
722,WB,West Bengal,WB_Paschim Bardhaman,Paschim Bardhaman,70,30,38,2,0,3,0,3,0,NA,NA
718,WB,West Bengal,WB_Paschim Medinipur,Paschim Medinipur,177,147,29,1,0,84,83,1,0,NA,NA
723,WB,West Bengal,WB_Purba Bardhaman,Purba Bardhaman,124,32,92,0,0,2,2,0,0,NA,NA
724,WB,West Bengal,WB_Purba Medinipur,Purba Medinipur,141,74,65,2,0,2,-6,8,0,NA,NA
725,WB,West Bengal,WB_Purulia,Purulia,63,22,41,0,0,1,-21,22,0,NA,NA
726,WB,West Bengal,WB_South 24 Parganas,South 24 Parganas,282,165,109,8,0,31,28,3,0,NA,NA
727,WB,West Bengal,WB_Uttar Dinajpur,Uttar Dinajpur,207,51,156,0,0,3,0,3,0,NA,NA
728,AN,Andaman and Nicobar Islands,AN_Unknown,Unknown,0,0,0,0,NA,0,0,0,0,NA,NA
729,AP,Andhra Pradesh,AP_Unknown,Unknown,0,-9,9,0,NA,0,0,0,0,NA,NA
730,AR,Arunachal Pradesh,AR_Unknown,Unknown,0,0,0,0,NA,0,0,0,0,NA,NA
731,AS,Assam,AS_Unknown,Unknown,8,8,0,0,NA,0,0,0,0,NA,NA
732,BR,Bihar,BR_Unknown,Unknown,0,0,0,0,NA,0,0,0,0,NA,NA
733,CH,Chandigarh,CH_Unknown,Unknown,0,0,0,0,NA,0,0,0,0,NA,NA
734,CT,Chhattisgarh,CT_Unknown,Unknown,0,0,0,0,NA,0,0,0,0,NA,NA
735,DN,Dadra and Nagar Haveli and Daman and Diu,DN_Unknown,Unknown,0,0,0,0,NA,0,0,0,0,NA,NA
737,DL,Delhi,DL_Unknown,Unknown,28148,16338,10999,811,NA,0,0,0,0,NA,NA
738,GA,Goa,GA_Unknown,Unknown,167,109,58,0,NA,0,0,0,0,NA,NA
739,GJ,Gujarat,GJ_Unknown,Unknown,0,0,0,0,NA,0,0,0,0,NA,NA
740,HR,Haryana,HR_Unknown,Unknown,0,0,0,0,NA,0,0,0,0,NA,NA
741,HP,Himachal Pradesh,HP_Unknown,Unknown,0,0,0,0,NA,0,0,0,0,NA,NA
742,JK,Jammu and Kashmir,JK_Unknown,Unknown,0,0,0,0,NA,0,0,0,0,NA,NA
743,JH,Jharkhand,JH_Unknown,Unknown,0,0,0,0,NA,0,0,0,0,NA,NA
744,KA,Karnataka,KA_Unknown,Unknown,0,0,0,0,NA,0,0,0,0,NA,NA
745,KL,Kerala,KL_Unknown,Unknown,0,0,0,0,NA,0,0,0,0,NA,NA
746,LA,Ladakh,LA_Unknown,Unknown,0,0,0,0,NA,0,0,0,0,NA,NA
747,LD,Lakshadweep,LD_Unknown,Unknown,0,0,0,0,NA,0,0,0,0,NA,NA
748,MP,Madhya Pradesh,MP_Unknown,Unknown,0,-1,1,0,NA,0,0,0,0,NA,NA
749,MH,Maharashtra,MH_Unknown,Unknown,0,0,0,0,NA,0,0,0,0,NA,NA
750,MN,Manipur,MN_Unknown,Unknown,31,10,21,0,NA,0,0,0,0,NA,NA
751,ML,Meghalaya,ML_Unknown,Unknown,5,5,0,0,NA,0,0,0,0,NA,NA
752,MZ,Mizoram,MZ_Unknown,Unknown,0,0,0,0,NA,0,0,0,0,NA,NA
753,NL,Nagaland,NL_Unknown,Unknown,2,2,0,0,NA,0,0,0,0,NA,NA
754,OR,Odisha,OR_Unknown,Unknown,0,0,0,0,NA,0,0,0,0,NA,NA
755,PY,Puducherry,PY_Unknown,Unknown,0,0,0,0,NA,0,0,0,0,NA,NA
756,PB,Punjab,PB_Unknown,Unknown,0,0,0,0,NA,0,0,0,0,NA,NA
757,RJ,Rajasthan,RJ_Unknown,Unknown,0,0,0,0,NA,0,0,0,0,NA,NA
758,SK,Sikkim,SK_Unknown,Unknown,3,3,0,0,NA,0,0,0,0,NA,NA
759,TN,Tamil Nadu,TN_Unknown,Unknown,0,0,0,0,NA,0,0,0,0,NA,NA
760,TG,Telangana,TG_Unknown,Unknown,357,-941,1191,107,NA,0,0,0,0,NA,NA
761,TR,Tripura,TR_Unknown,Unknown,0,0,0,0,NA,0,0,0,0,NA,NA
762,UP,Uttar Pradesh,UP_Unknown,Unknown,0,0,0,0,NA,0,0,0,0,NA,NA
763,UT,Uttarakhand,UT_Unknown,Unknown,0,0,0,0,NA,0,0,0,0,NA,NA
764,WB,West Bengal,WB_Unknown,Unknown,0,0,0,0,NA,0,0,0,0,NA,NA
