SlNo,State_Code,State,District_Key,District,Confirmed,Active,Recovered,Deceased,Delta_Confirmed,Delta_Active,Delta_Recovered,Delta_Deceased,District_Notes,Last_Updated
693,UT,Uttarakhand,UT_Bageshwar,Bageshwar,0,0,0,0,0,0,0,0,"",
694,UT,Uttarakhand,UT_Chamoli,Chamoli,0,0,0,0,0,0,0,0,"",
695,UT,Uttarakhand,UT_Champawat,Champawat,0,0,0,0,0,0,0,0,"",
696,UT,Uttarakhand,UT_Dehradun,Dehradun,35,8,26,1,0,0,0,0,"",
697,UT,Uttarakhand,UT_Haridwar,Haridwar,7,2,5,0,0,0,0,0,"",
698,UT,Uttarakhand,UT_Nainital,Nainital,10,2,8,0,0,0,0,0,"",
699,UT,Uttarakhand,UT_Pauri Garhwal,Pauri Garhwal,1,0,1,0,0,0,0,0,"",
700,UT,Uttarakhand,UT_Pithoragarh,Pithoragarh,0,0,0,0,0,0,0,0,"",
701,UT,Uttarakhand,UT_Rudraprayag,Rudraprayag,0,0,0,0,0,0,0,0,"",
702,UT,Uttarakhand,UT_Tehri Garhwal,Tehri Garhwal,0,0,0,0,0,0,0,0,"",
703,UT,Uttarakhand,UT_Udham Singh Nagar,Udham Singh Nagar,13,9,4,0,0,0,0,0,"",
704,UT,Uttarakhand,UT_Uttarkashi,Uttarkashi,1,1,0,0,0,0,0,0,"",
705,WB,West Bengal,WB_Alipurduar,Alipurduar,0,0,0,0,0,0,0,0,"",
706,WB,West Bengal,WB_Bankura,Bankura,0,0,0,0,0,0,0,0,"",
707,WB,West Bengal,WB_Birbhum,Birbhum,6,3,3,0,0,0,0,0,"",
708,WB,West Bengal,WB_Cooch Behar,Cooch Behar,0,0,0,0,0,0,0,0,"",
709,WB,West Bengal,WB_Dakshin Dinajpur,Dakshin Dinajpur,0,0,0,0,0,0,0,0,"",
710,WB,West Bengal,WB_Darjeeling,Darjeeling,7,1,5,1,0,0,0,0,"",
711,WB,West Bengal,WB_Hooghly,Hooghly,120,98,18,4,0,0,0,0,"",
712,WB,West Bengal,WB_Howrah,Howrah,417,335,60,22,0,0,0,0,"",
713,WB,West Bengal,WB_Jalpaiguri,Jalpaiguri,4,0,4,0,0,0,0,0,"",
714,WB,West Bengal,WB_Jhargram,Jhargram,3,3,0,0,0,0,0,0,"",
715,WB,West Bengal,WB_Kalimpong,Kalimpong,7,0,6,1,0,0,0,0,"",
716,WB,West Bengal,WB_Kolkata,Kolkata,948,614,208,126,0,0,0,0,"",
717,WB,West Bengal,WB_Malda,Malda,10,10,0,0,0,0,0,0,"",
719,WB,West Bengal,WB_Murshidabad,Murshidabad,1,0,0,1,0,0,0,0,"",
720,WB,West Bengal,WB_Nadia,Nadia,9,1,8,0,0,0,0,0,"",
721,WB,West Bengal,WB_North 24 Parganas,North 24 Parganas,251,169,57,25,0,0,0,0,"",
0,WB,West Bengal,WB_Other State,Other State,15,13,1,1,0,0,0,0,"",
722,WB,West Bengal,WB_Paschim Bardhaman,Paschim Bardhaman,13,4,7,2,0,0,0,0,"",
718,WB,West Bengal,WB_Paschim Medinipur,Paschim Medinipur,18,15,3,0,0,0,0,0,"",
723,WB,West Bengal,WB_Purba Bardhaman,Purba Bardhaman,5,3,2,0,0,0,0,0,"",
724,WB,West Bengal,WB_Purba Medinipur,Purba Medinipur,44,19,24,1,0,0,0,0,"",
725,WB,West Bengal,WB_Purulia,Purulia,0,0,0,0,0,0,0,0,"",
726,WB,West Bengal,WB_South 24 Parganas,South 24 Parganas,58,46,11,1,0,0,0,0,"",
727,WB,West Bengal,WB_Uttar Dinajpur,Uttar Dinajpur,3,3,0,0,0,0,0,0,"",
728,AN,Andaman and Nicobar Islands,AN_Unknown,Unknown,0,0,0,0,0,0,0,0,"",
729,AP,Andhra Pradesh,AP_Unknown,Unknown,0,0,0,0,0,0,0,0,"",
730,AR,Arunachal Pradesh,AR_Unknown,Unknown,0,0,0,0,0,0,0,0,"",
731,AS,Assam,AS_Unknown,Unknown,0,0,0,0,0,0,0,0,"",
732,BR,Bihar,BR_Unknown,Unknown,0,0,0,0,0,0,0,0,"",
733,CH,Chandigarh,CH_Unknown,Unknown,0,0,0,0,0,0,0,0,"",
734,CT,Chhattisgarh,CT_Unknown,Unknown,0,0,0,0,0,0,0,0,"",
735,DN,Dadra and Nagar Haveli and Daman and Diu,DN_Unknown,Unknown,0,0,0,0,0,0,0,0,"",
737,DL,Delhi,DL_Unknown,Unknown,6135,3994,2069,72,0,0,0,0,"",
738,GA,Goa,GA_Unknown,Unknown,0,0,0,0,0,0,0,0,"",
739,GJ,Gujarat,GJ_Unknown,Unknown,0,0,0,0,0,0,0,0,"",
740,HR,Haryana,HR_Unknown,Unknown,0,0,0,0,0,0,0,0,"",
741,HP,Himachal Pradesh,HP_Unknown,Unknown,0,0,0,0,0,0,0,0,"",
742,JK,Jammu and Kashmir,JK_Unknown,Unknown,0,0,0,0,0,0,0,0,"",
743,JH,Jharkhand,JH_Unknown,Unknown,0,0,0,0,0,0,0,0,"",
744,KA,Karnataka,KA_Unknown,Unknown,0,0,0,0,0,0,0,0,"",
745,KL,Kerala,KL_Unknown,Unknown,0,0,0,0,0,0,0,0,"",
746,LA,Ladakh,LA_Unknown,Unknown,0,0,0,0,0,0,0,0,"",
747,LD,Lakshadweep,LD_Unknown,Unknown,0,0,0,0,0,0,0,0,"",
748,MP,Madhya Pradesh,MP_Unknown,Unknown,0,0,0,0,0,0,0,0,"",
749,MH,Maharashtra,MH_Unknown,Unknown,0,-729,729,0,0,0,0,0,"",
750,MN,Manipur,MN_Unknown,Unknown,0,0,0,0,0,0,0,0,"",
751,ML,Meghalaya,ML_Unknown,Unknown,0,0,0,0,0,0,0,0,"",
752,MZ,Mizoram,MZ_Unknown,Unknown,0,0,0,0,0,0,0,0,"",
753,NL,Nagaland,NL_Unknown,Unknown,0,0,0,0,0,0,0,0,"",
754,OR,Odisha,OR_Unknown,Unknown,0,0,0,0,0,0,0,0,"",
755,PY,Puducherry,PY_Unknown,Unknown,0,0,0,0,0,0,0,0,"",
756,PB,Punjab,PB_Unknown,Unknown,0,0,0,0,0,0,0,0,"",
757,RJ,Rajasthan,RJ_Unknown,Unknown,0,0,0,0,0,0,0,0,"",
758,SK,Sikkim,SK_Unknown,Unknown,0,0,0,0,0,0,0,0,"",
759,TN,Tamil Nadu,TN_Unknown,Unknown,0,0,0,0,0,0,0,0,"",
760,TG,Telangana,TG_Unknown,Unknown,40,-240,278,2,0,0,0,0,"",
761,TR,Tripura,TR_Unknown,Unknown,0,0,0,0,0,0,0,0,"",
762,UP,Uttar Pradesh,UP_Unknown,Unknown,0,-154,154,0,0,0,0,0,"",
763,UT,Uttarakhand,UT_Unknown,Unknown,0,-1,1,0,0,0,0,0,"",
764,WB,West Bengal,WB_Unknown,Unknown,0,0,0,0,0,0,0,0,"",
