SlNo,State_Code,State,District_Key,District,Confirmed,Active,Recovered,Deceased,Delta_Confirmed,Delta_Active,Delta_Recovered,Delta_Deceased,District_Notes,Last_Updated
599,TG,Telangana,TG_Rajanna Sircilla,Rajanna Sircilla,3,1,2,0,0,0,0,0,"",
600,TG,Telangana,TG_Ranga Reddy,Ranga Reddy,36,20,14,2,0,0,0,0,"",
601,TG,Telangana,TG_Sangareddy,Sangareddy,7,1,6,0,0,0,0,0,"",
602,TG,Telangana,TG_Siddipet,Siddipet,1,0,1,0,0,0,0,0,"",
603,TG,Telangana,TG_Suryapet,Suryapet,83,66,17,0,0,0,0,0,"",
604,TG,Telangana,TG_Vikarabad,Vikarabad,37,22,14,1,0,0,0,0,"",
605,TG,Telangana,TG_Wanaparthy,Wanaparthy,0,0,0,0,0,0,0,0,"",
606,TG,Telangana,TG_Warangal Rural,Warangal Rural,0,0,0,0,0,0,0,0,"",
607,TG,Telangana,TG_Warangal Urban,Warangal Urban,27,5,22,0,0,0,0,0,"",
608,TG,Telangana,TG_Yadadri Bhuvanagiri,Yadadri Bhuvanagiri,0,0,0,0,0,0,0,0,"",
544,TN,Tamil Nadu,TN_Ariyalur,Ariyalur,261,255,6,0,0,0,0,0,"",
732,TN,Tamil Nadu,TN_Chengalpattu,Chengalpattu,218,165,51,2,0,0,0,0,"",
545,TN,Tamil Nadu,TN_Chennai,Chennai,3325,2752,545,28,0,0,0,0,"",
546,TN,Tamil Nadu,TN_Coimbatore,Coimbatore,146,5,140,1,0,0,0,0,"",
547,TN,Tamil Nadu,TN_Cuddalore,Cuddalore,393,366,27,0,0,0,0,0,"",
548,TN,Tamil Nadu,TN_Dharmapuri,Dharmapuri,4,3,1,0,0,0,0,0,"",
549,TN,Tamil Nadu,TN_Dindigul,Dindigul,108,28,79,1,0,0,0,0,"",
550,TN,Tamil Nadu,TN_Erode,Erode,70,0,69,1,0,0,0,0,"",
734,TN,Tamil Nadu,TN_Kallakurichi,Kallakurichi,55,51,4,0,0,0,0,0,"",
551,TN,Tamil Nadu,TN_Kancheepuram,Kancheepuram,113,100,12,1,0,0,0,0,"",
552,TN,Tamil Nadu,TN_Kanyakumari,Kanyakumari,25,9,16,0,0,0,0,0,"",
553,TN,Tamil Nadu,TN_Karur,Karur,46,4,42,0,0,0,0,0,"",
554,TN,Tamil Nadu,TN_Krishnagiri,Krishnagiri,10,10,0,0,0,0,0,0,"",
555,TN,Tamil Nadu,TN_Madurai,Madurai,114,42,70,2,0,0,0,0,"",
556,TN,Tamil Nadu,TN_Nagapattinam,Nagapattinam,45,1,44,0,0,0,0,0,"",
557,TN,Tamil Nadu,TN_Namakkal,Namakkal,77,22,55,0,0,0,0,0,"",
564,TN,Tamil Nadu,TN_Nilgiris,Nilgiris,15,4,11,0,0,0,0,0,"",
558,TN,Tamil Nadu,TN_Perambalur,Perambalur,104,99,5,0,0,0,0,0,"",
559,TN,Tamil Nadu,TN_Pudukkottai,Pudukkottai,5,4,1,0,0,0,0,0,"",
560,TN,Tamil Nadu,TN_Ramanathapuram,Ramanathapuram,26,9,16,1,0,0,0,0,"",
733,TN,Tamil Nadu,TN_Ranipet,Ranipet,59,21,38,0,0,0,0,0,"",
561,TN,Tamil Nadu,TN_Salem,Salem,35,7,28,0,0,0,0,0,"",
562,TN,Tamil Nadu,TN_Sivaganga,Sivaganga,12,0,12,0,0,0,0,0,"",
731,TN,Tamil Nadu,TN_Tenkasi,Tenkasi,49,33,16,0,0,0,0,0,"",
563,TN,Tamil Nadu,TN_Thanjavur,Thanjavur,61,16,45,0,0,0,0,0,"",
565,TN,Tamil Nadu,TN_Theni,Theni,57,14,42,1,0,0,0,0,"",
566,TN,Tamil Nadu,TN_Thiruvallur,Thiruvallur,299,237,61,1,0,0,0,0,"",
567,TN,Tamil Nadu,TN_Thiruvarur,Thiruvarur,33,9,24,0,0,0,0,0,"",
568,TN,Tamil Nadu,TN_Thoothukkudi,Thoothukkudi,30,3,26,1,0,0,0,0,"",
569,TN,Tamil Nadu,TN_Tiruchirappalli,Tiruchirappalli,63,13,50,0,0,0,0,0,"",
570,TN,Tamil Nadu,TN_Tirunelveli,Tirunelveli,83,23,59,1,0,0,0,0,"",
735,TN,Tamil Nadu,TN_Tirupathur,Tirupathur,27,9,18,0,0,0,0,0,"",
571,TN,Tamil Nadu,TN_Tiruppur,Tiruppur,114,2,112,0,0,0,0,0,"",
572,TN,Tamil Nadu,TN_Tiruvannamalai,Tiruvannamalai,83,71,12,0,0,0,0,0,"",
573,TN,Tamil Nadu,TN_Vellore,Vellore,30,12,17,1,0,0,0,0,"",
574,TN,Tamil Nadu,TN_Viluppuram,Viluppuram,302,265,35,2,0,0,0,0,"",
575,TN,Tamil Nadu,TN_Virudhunagar,Virudhunagar,38,3,35,0,0,0,0,0,"",
609,TR,Tripura,TR_Dhalai,Dhalai,133,133,0,0,0,0,0,0,"",
610,TR,Tripura,TR_Gomati,Gomati,1,0,1,0,0,0,0,0,"",
611,TR,Tripura,TR_Khowai,Khowai,0,0,0,0,0,0,0,0,"",
612,TR,Tripura,TR_North Tripura,North Tripura,1,0,1,0,0,0,0,0,"",
613,TR,Tripura,TR_Sipahijala,Sipahijala,0,0,0,0,0,0,0,0,"",
614,TR,Tripura,TR_South Tripura,South Tripura,0,0,0,0,0,0,0,0,"",
615,TR,Tripura,TR_Unokoti,Unokoti,0,0,0,0,0,0,0,0,"",
616,TR,Tripura,TR_West Tripura,West Tripura,0,0,0,0,0,0,0,0,"",
617,UP,Uttar Pradesh,UP_Agra,Agra,743,455,267,21,0,0,0,0,"",
618,UP,Uttar Pradesh,UP_Aligarh,Aligarh,55,41,11,3,0,0,0,0,"",
619,UP,Uttar Pradesh,UP_Ambedkar Nagar,Ambedkar Nagar,0,0,0,0,0,0,0,0,"",
620,UP,Uttar Pradesh,UP_Amethi,Amethi,5,5,0,0,0,0,0,0,"",
621,UP,Uttar Pradesh,UP_Amroha,Amroha,32,5,26,1,0,0,0,0,"",
622,UP,Uttar Pradesh,UP_Auraiya,Auraiya,13,1,12,0,0,0,0,0,"",
765,UP,Uttar Pradesh,UP_Ayodhya,Ayodhya,1,1,0,0,0,0,0,0,"",
623,UP,Uttar Pradesh,UP_Azamgarh,Azamgarh,9,1,8,0,0,0,0,0,"",
624,UP,Uttar Pradesh,UP_Baghpat,Baghpat,21,5,16,0,0,0,0,0,"",
625,UP,Uttar Pradesh,UP_Bahraich,Bahraich,22,14,8,0,0,0,0,0,"",
626,UP,Uttar Pradesh,UP_Ballia,Ballia,0,0,0,0,0,0,0,0,"",
627,UP,Uttar Pradesh,UP_Balrampur,Balrampur,2,1,1,0,0,0,0,0,"",
628,UP,Uttar Pradesh,UP_Banda,Banda,18,15,3,0,0,0,0,0,"",
629,UP,Uttar Pradesh,UP_Barabanki,Barabanki,2,1,1,0,0,0,0,0,"",
630,UP,Uttar Pradesh,UP_Bareilly,Bareilly,11,3,7,1,0,0,0,0,"",
631,UP,Uttar Pradesh,UP_Basti,Basti,37,12,24,1,0,0,0,0,"",
632,UP,Uttar Pradesh,UP_Bhadohi,Bhadohi,3,2,1,0,0,0,0,0,"",
633,UP,Uttar Pradesh,UP_Bijnor,Bijnor,42,17,24,1,0,0,0,0,"",
634,UP,Uttar Pradesh,UP_Budaun,Budaun,17,4,13,0,0,0,0,0,"",
635,UP,Uttar Pradesh,UP_Bulandshahr,Bulandshahr,61,17,43,1,0,0,0,0,"",
636,UP,Uttar Pradesh,UP_Chandauli,Chandauli,0,0,0,0,0,0,0,0,"",
637,UP,Uttar Pradesh,UP_Chitrakoot,Chitrakoot,6,6,0,0,0,0,0,0,"",
638,UP,Uttar Pradesh,UP_Deoria,Deoria,3,3,0,0,0,0,0,0,"",
639,UP,Uttar Pradesh,UP_Etah,Etah,9,5,3,1,0,0,0,0,"",
640,UP,Uttar Pradesh,UP_Etawah,Etawah,3,1,2,0,0,0,0,0,"",
642,UP,Uttar Pradesh,UP_Farrukhabad,Farrukhabad,1,1,0,0,0,0,0,0,"",
643,UP,Uttar Pradesh,UP_Fatehpur,Fatehpur,2,2,0,0,0,0,0,0,"",
644,UP,Uttar Pradesh,UP_Firozabad,Firozabad,191,104,83,4,0,0,0,0,"",
645,UP,Uttar Pradesh,UP_Gautam Buddha Nagar,Gautam Buddha Nagar,226,103,121,2,0,0,0,0,"",
646,UP,Uttar Pradesh,UP_Ghaziabad,Ghaziabad,132,55,75,2,0,0,0,0,"",
647,UP,Uttar Pradesh,UP_Ghazipur,Ghazipur,7,1,6,0,0,0,0,0,"",
648,UP,Uttar Pradesh,UP_Gonda,Gonda,11,9,2,0,0,0,0,0,"",
649,UP,Uttar Pradesh,UP_Gorakhpur,Gorakhpur,4,4,0,0,0,0,0,0,"",
650,UP,Uttar Pradesh,UP_Hamirpur,Hamirpur,1,1,0,0,0,0,0,0,"",
651,UP,Uttar Pradesh,UP_Hapur,Hapur,56,35,21,0,0,0,0,0,"",
652,UP,Uttar Pradesh,UP_Hardoi,Hardoi,2,0,2,0,0,0,0,0,"",
653,UP,Uttar Pradesh,UP_Hathras,Hathras,9,5,4,0,0,0,0,0,"",
654,UP,Uttar Pradesh,UP_Jalaun,Jalaun,30,30,0,0,0,0,0,0,"",
655,UP,Uttar Pradesh,UP_Jaunpur,Jaunpur,8,3,5,0,0,0,0,0,"",
656,UP,Uttar Pradesh,UP_Jhansi,Jhansi,20,18,0,2,0,0,0,0,"",
657,UP,Uttar Pradesh,UP_Kannauj,Kannauj,8,4,4,0,0,0,0,0,"",
658,UP,Uttar Pradesh,UP_Kanpur Dehat,Kanpur Dehat,3,2,0,1,0,0,0,0,"",
659,UP,Uttar Pradesh,UP_Kanpur Nagar,Kanpur Nagar,294,235,53,6,0,0,0,0,"",
660,UP,Uttar Pradesh,UP_Kasganj,Kasganj,3,0,3,0,0,0,0,0,"",
661,UP,Uttar Pradesh,UP_Kaushambi,Kaushambi,2,0,2,0,0,0,0,0,"",
663,UP,Uttar Pradesh,UP_Kushinagar,Kushinagar,3,3,0,0,0,0,0,0,"",
662,UP,Uttar Pradesh,UP_Lakhimpur Kheri,Lakhimpur Kheri,4,0,4,0,0,0,0,0,"",
664,UP,Uttar Pradesh,UP_Lalitpur,Lalitpur,1,1,0,0,0,0,0,0,"",
665,UP,Uttar Pradesh,UP_Lucknow,Lucknow,250,70,179,1,0,0,0,0,"",
667,UP,Uttar Pradesh,UP_Maharajganj,Maharajganj,7,1,6,0,0,0,0,0,"",
666,UP,Uttar Pradesh,UP_Mahoba,Mahoba,2,2,0,0,0,0,0,0,"",
668,UP,Uttar Pradesh,UP_Mainpuri,Mainpuri,12,7,4,1,0,0,0,0,"",
669,UP,Uttar Pradesh,UP_Mathura,Mathura,52,42,6,4,0,0,0,0,"",
670,UP,Uttar Pradesh,UP_Mau,Mau,1,0,1,0,0,0,0,0,"",
671,UP,Uttar Pradesh,UP_Meerut,Meerut,220,144,65,11,0,0,0,0,"",
672,UP,Uttar Pradesh,UP_Mirzapur,Mirzapur,4,1,3,0,0,0,0,0,"",
673,UP,Uttar Pradesh,UP_Moradabad,Moradabad,126,29,90,7,0,0,0,0,"",
674,UP,Uttar Pradesh,UP_Muzaffarnagar,Muzaffarnagar,26,7,19,0,0,0,0,0,"",
675,UP,Uttar Pradesh,UP_Pilibhit,Pilibhit,4,1,3,0,0,0,0,0,"",
676,UP,Uttar Pradesh,UP_Pratapgarh,Pratapgarh,11,5,6,0,0,0,0,0,"",
677,UP,Uttar Pradesh,UP_Prayagraj,Prayagraj,18,16,1,1,0,0,0,0,"",
678,UP,Uttar Pradesh,UP_Rae Bareli,Rae Bareli,47,14,33,0,0,0,0,0,"",
679,UP,Uttar Pradesh,UP_Rampur,Rampur,28,8,20,0,0,0,0,0,"",
680,UP,Uttar Pradesh,UP_Saharanpur,Saharanpur,203,76,127,0,0,0,0,0,"",
681,UP,Uttar Pradesh,UP_Sambhal,Sambhal,27,21,6,0,0,0,0,0,"",
682,UP,Uttar Pradesh,UP_Sant Kabir Nagar,Sant Kabir Nagar,30,28,2,0,0,0,0,0,"",
683,UP,Uttar Pradesh,UP_Shahjahanpur,Shahjahanpur,1,0,1,0,0,0,0,0,"",
684,UP,Uttar Pradesh,UP_Shamli,Shamli,31,4,27,0,0,0,0,0,"",
685,UP,Uttar Pradesh,UP_Shrawasti,Shrawasti,9,5,3,1,0,0,0,0,"",
686,UP,Uttar Pradesh,UP_Siddharthnagar,Siddharthnagar,19,19,0,0,0,0,0,0,"",
687,UP,Uttar Pradesh,UP_Sitapur,Sitapur,22,3,19,0,0,0,0,0,"",
688,UP,Uttar Pradesh,UP_Sonbhadra,Sonbhadra,0,0,0,0,0,0,0,0,"",
689,UP,Uttar Pradesh,UP_Sultanpur,Sultanpur,4,3,1,0,0,0,0,0,"",
690,UP,Uttar Pradesh,UP_Unnao,Unnao,4,3,1,0,0,0,0,0,"",
691,UP,Uttar Pradesh,UP_Varanasi,Varanasi,82,60,21,1,0,0,0,0,"",
692,UT,Uttarakhand,UT_Almora,Almora,1,0,1,0,0,0,0,0,"",
693,UT,Uttarakhand,UT_Bageshwar,Bageshwar,0,0,0,0,0,0,0,0,"",
694,UT,Uttarakhand,UT_Chamoli,Chamoli,0,0,0,0,0,0,0,0,"",
695,UT,Uttarakhand,UT_Champawat,Champawat,0,0,0,0,0,0,0,0,"",
696,UT,Uttarakhand,UT_Dehradun,Dehradun,34,7,26,1,0,0,0,0,"",
697,UT,Uttarakhand,UT_Haridwar,Haridwar,8,3,5,0,0,0,0,0,"",
698,UT,Uttarakhand,UT_Nainital,Nainital,10,2,8,0,0,0,0,0,"",
699,UT,Uttarakhand,UT_Pauri Garhwal,Pauri Garhwal,1,0,1,0,0,0,0,0,"",
700,UT,Uttarakhand,UT_Pithoragarh,Pithoragarh,0,0,0,0,0,0,0,0,"",
701,UT,Uttarakhand,UT_Rudraprayag,Rudraprayag,0,0,0,0,0,0,0,0,"",
702,UT,Uttarakhand,UT_Tehri Garhwal,Tehri Garhwal,0,0,0,0,0,0,0,0,"",
703,UT,Uttarakhand,UT_Udham Singh Nagar,Udham Singh Nagar,13,9,4,0,0,0,0,0,"",
704,UT,Uttarakhand,UT_Uttarkashi,Uttarkashi,0,0,0,0,0,0,0,0,"",
705,WB,West Bengal,WB_Alipurduar,Alipurduar,0,0,0,0,0,0,0,0,"",
706,WB,West Bengal,WB_Bankura,Bankura,0,0,0,0,0,0,0,0,"",
707,WB,West Bengal,WB_Birbhum,Birbhum,6,3,3,0,0,0,0,0,"",
708,WB,West Bengal,WB_Cooch Behar,Cooch Behar,0,0,0,0,0,0,0,0,"",
709,WB,West Bengal,WB_Dakshin Dinajpur,Dakshin Dinajpur,0,0,0,0,0,0,0,0,"",
710,WB,West Bengal,WB_Darjeeling,Darjeeling,7,1,5,1,0,0,0,0,"",
711,WB,West Bengal,WB_Hooghly,Hooghly,71,51,16,4,0,0,0,0,"",
712,WB,West Bengal,WB_Howrah,Howrah,370,321,29,20,0,0,0,0,"",
713,WB,West Bengal,WB_Jalpaiguri,Jalpaiguri,4,0,4,0,0,0,0,0,"",
714,WB,West Bengal,WB_Jhargram,Jhargram,0,0,0,0,0,0,0,0,"",
715,WB,West Bengal,WB_Kalimpong,Kalimpong,7,0,6,1,0,0,0,0,"",
716,WB,West Bengal,WB_Kolkata,Kolkata,911,596,199,116,0,0,0,0,"",
717,WB,West Bengal,WB_Malda,Malda,7,7,0,0,0,0,0,0,"",
719,WB,West Bengal,WB_Murshidabad,Murshidabad,1,0,0,1,0,0,0,0,"",
720,WB,West Bengal,WB_Nadia,Nadia,9,1,8,0,0,0,0,0,"",
721,WB,West Bengal,WB_North 24 Parganas,North 24 Parganas,243,165,55,23,0,0,0,0,"",
0,WB,West Bengal,WB_Other State,Other State,15,13,1,1,0,0,0,0,"",
722,WB,West Bengal,WB_Paschim Bardhaman,Paschim Bardhaman,12,3,7,2,0,0,0,0,"",
718,WB,West Bengal,WB_Paschim Medinipur,Paschim Medinipur,17,14,3,0,0,0,0,0,"",
723,WB,West Bengal,WB_Purba Bardhaman,Purba Bardhaman,5,3,2,0,0,0,0,0,"",
724,WB,West Bengal,WB_Purba Medinipur,Purba Medinipur,44,20,23,1,0,0,0,0,"",
725,WB,West Bengal,WB_Purulia,Purulia,0,0,0,0,0,0,0,0,"",
726,WB,West Bengal,WB_South 24 Parganas,South 24 Parganas,57,45,11,1,0,0,0,0,"",
727,WB,West Bengal,WB_Uttar Dinajpur,Uttar Dinajpur,0,0,0,0,0,0,0,0,"",
728,AN,Andaman and Nicobar Islands,AN_Unknown,Unknown,0,0,0,0,0,0,0,0,"",
729,AP,Andhra Pradesh,AP_Unknown,Unknown,0,0,0,0,0,0,0,0,"",
730,AR,Arunachal Pradesh,AR_Unknown,Unknown,0,0,0,0,0,0,0,0,"",
731,AS,Assam,AS_Unknown,Unknown,0,0,0,0,0,0,0,0,"",
732,BR,Bihar,BR_Unknown,Unknown,0,0,0,0,0,0,0,0,"",
733,CH,Chandigarh,CH_Unknown,Unknown,0,0,0,0,0,0,0,0,"",
734,CT,Chhattisgarh,CT_Unknown,Unknown,0,0,0,0,0,0,0,0,"",
735,DN,Dadra and Nagar Haveli and Daman and Diu,DN_Unknown,Unknown,0,0,0,0,0,0,0,0,"",
737,DL,Delhi,DL_Unknown,Unknown,5754,3667,2020,67,0,0,0,0,"",
738,GA,Goa,GA_Unknown,Unknown,0,0,0,0,0,0,0,0,"",
739,GJ,Gujarat,GJ_Unknown,Unknown,0,0,0,0,0,0,0,0,"",
740,HR,Haryana,HR_Unknown,Unknown,0,0,0,0,0,0,0,0,"",
741,HP,Himachal Pradesh,HP_Unknown,Unknown,0,0,0,0,0,0,0,0,"",
742,JK,Jammu and Kashmir,JK_Unknown,Unknown,0,0,0,0,0,0,0,0,"",
743,JH,Jharkhand,JH_Unknown,Unknown,0,0,0,0,0,0,0,0,"",
744,KA,Karnataka,KA_Unknown,Unknown,0,0,0,0,0,0,0,0,"",
745,KL,Kerala,KL_Unknown,Unknown,0,0,0,0,0,0,0,0,"",
746,LA,Ladakh,LA_Unknown,Unknown,0,0,0,0,0,0,0,0,"",
747,LD,Lakshadweep,LD_Unknown,Unknown,0,0,0,0,0,0,0,0,"",
748,MP,Madhya Pradesh,MP_Unknown,Unknown,0,0,0,0,0,0,0,0,"",
749,MH,Maharashtra,MH_Unknown,Unknown,0,-330,330,0,0,0,0,0,"",
750,MN,Manipur,MN_Unknown,Unknown,0,0,0,0,0,0,0,0,"",
751,ML,Meghalaya,ML_Unknown,Unknown,0,0,0,0,0,0,0,0,"",
752,MZ,Mizoram,MZ_Unknown,Unknown,0,0,0,0,0,0,0,0,"",
753,NL,Nagaland,NL_Unknown,Unknown,0,0,0,0,0,0,0,0,"",
754,OR,Odisha,OR_Unknown,Unknown,0,0,0,0,0,0,0,0,"",
755,PY,Puducherry,PY_Unknown,Unknown,0,0,0,0,0,0,0,0,"",
756,PB,Punjab,PB_Unknown,Unknown,0,0,0,0,0,0,0,0,"",
757,RJ,Rajasthan,RJ_Unknown,Unknown,0,0,0,0,0,0,0,0,"",
758,SK,Sikkim,SK_Unknown,Unknown,0,0,0,0,0,0,0,0,"",
759,TN,Tamil Nadu,TN_Unknown,Unknown,0,0,0,0,0,0,0,0,"",
760,TG,Telangana,TG_Unknown,Unknown,40,-240,278,2,0,0,0,0,"",
761,TR,Tripura,TR_Unknown,Unknown,0,0,0,0,0,0,0,0,"",
762,UP,Uttar Pradesh,UP_Unknown,Unknown,0,0,0,0,0,0,0,0,"",
763,UT,Uttarakhand,UT_Unknown,Unknown,0,-1,1,0,0,0,0,0,"",
764,WB,West Bengal,WB_Unknown,Unknown,0,0,0,0,0,0,0,0,"",
